Epoch,| bandwidth,d_loss,d_msstftd,adv_msstftd,feat_msstftd,l1,msspec,penalty,ratio1,g_loss,ratio2,mel,sisnr,adv,feat,duration,| sisnr,| duration
30,1.1,0.699,0.699,1.582,0.023,0.016,0.032,0.259,0.236,1.743,9.657,0.258,-5.095,1.582,0.023,687.637,,
30,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
30,1.1,,,1.561,0.023,0.016,0.034,,,,,0.255,-5.473,1.561,0.023,131.043,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,1.1,0.689,0.689,1.617,0.023,0.016,0.032,0.26,0.235,1.732,9.049,0.256,-5.134,1.617,0.023,694.158,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,
31,1.1,,,1.737,0.023,0.015,0.034,,,,,0.257,-5.503,1.737,0.023,98.842,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,1.1,0.688,0.688,1.613,0.023,0.016,0.032,0.261,0.232,1.734,8.955,0.256,-5.151,1.613,0.023,694.015,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,
32,1.1,,,1.745,0.023,0.015,0.034,,,,,0.255,-5.55,1.745,0.023,104.343,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,1.1,0.684,0.684,1.626,0.023,0.015,0.032,0.26,0.23,1.723,9.104,0.255,-5.205,1.626,0.023,708.727,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,
33,1.1,,,1.577,0.024,0.015,0.034,,,,,0.253,-5.56,1.577,0.024,113.655,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,1.1,0.673,0.673,1.651,0.023,0.015,0.031,0.261,0.231,1.714,8.895,0.254,-5.258,1.651,0.023,737.698,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,
34,1.1,,,1.832,0.024,0.015,0.034,,,,,0.251,-5.587,1.832,0.024,175.068,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,1.1,0.67,0.67,1.663,0.024,0.015,0.031,0.262,0.229,1.714,8.863,0.252,-5.241,1.663,0.024,775.537,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
35,1.1,,,1.695,0.024,0.015,0.033,,,,,0.252,-5.59,1.695,0.024,111.336,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,1.1,0.667,0.667,1.675,0.024,0.015,0.031,0.262,0.229,1.704,8.633,0.251,-5.274,1.675,0.024,699.813,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
36,1.1,,,1.529,0.025,0.015,0.033,,,,,0.251,-5.622,1.529,0.025,96.005,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,1.1,0.664,0.664,1.684,0.024,0.015,0.031,0.263,0.229,1.704,8.632,0.251,-5.342,1.684,0.024,717.898,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,
37,1.1,,,1.522,0.024,0.015,0.033,,,,,0.252,-5.63,1.522,0.024,138.877,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,1.1,0.657,0.657,1.697,0.024,0.015,0.031,0.262,0.228,1.697,8.449,0.253,-5.354,1.697,0.024,719.382,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,
38,1.1,,,1.706,0.024,0.015,0.033,,,,,0.253,-5.644,1.706,0.024,108.38,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,1.1,0.651,0.651,1.72,0.024,0.015,0.031,0.264,0.231,1.695,8.518,0.251,-5.375,1.72,0.024,719.374,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
39,1.1,,,1.759,0.025,0.015,0.033,,,,,0.252,-5.675,1.759,0.025,101.191,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,1.1,0.646,0.646,1.738,0.024,0.015,0.031,0.265,0.23,1.692,8.393,0.251,-5.42,1.738,0.024,697.08,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
40,1.1,,,1.938,0.025,0.015,0.033,,,,,0.252,-5.653,1.938,0.025,106.11,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,1.1,0.644,0.644,1.742,0.024,0.015,0.031,0.265,0.23,1.686,8.317,0.249,-5.444,1.742,0.024,691.008,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
41,1.1,,,1.727,0.025,0.015,0.033,,,,,0.251,-5.673,1.727,0.025,114.243,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,1.1,0.639,0.639,1.755,0.025,0.015,0.03,0.264,0.229,1.679,8.418,0.25,-5.422,1.755,0.025,719.013,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,
42,1.1,,,1.632,0.026,0.015,0.033,,,,,0.251,-5.671,1.632,0.026,183.759,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,1.1,0.631,0.631,1.777,0.025,0.015,0.03,0.265,0.228,1.678,8.418,0.25,-5.455,1.777,0.025,708.07,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,
43,1.1,,,1.666,0.026,0.015,0.033,,,,,0.253,-5.718,1.666,0.026,156.885,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,1.1,0.618,0.618,1.786,0.025,0.015,0.03,0.264,0.227,1.67,8.66,0.252,-5.5,1.786,0.025,693.635,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,
44,1.1,,,1.728,0.026,0.015,0.033,,,,,0.252,-5.717,1.728,0.026,132.822,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,1.1,0.618,0.618,1.787,0.026,0.015,0.03,0.265,0.228,1.668,8.899,0.251,-5.54,1.787,0.026,721.542,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,
45,1.1,,,1.822,0.026,0.015,0.033,,,,,0.255,-5.734,1.822,0.026,99.597,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,1.1,0.62,0.62,1.781,0.026,0.015,0.03,0.265,0.226,1.662,8.987,0.25,-5.523,1.781,0.026,738.76,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,
46,1.1,,,1.576,0.026,0.015,0.033,,,,,0.252,-5.745,1.576,0.026,108.783,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,1.1,0.615,0.615,1.795,0.026,0.015,0.03,0.266,0.227,1.661,8.881,0.25,-5.548,1.795,0.026,770.214,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,
47,1.1,,,2.011,0.026,0.015,0.033,,,,,0.252,-5.747,2.011,0.026,105.925,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,1.1,0.621,0.621,1.778,0.026,0.015,0.03,0.266,0.227,1.654,8.869,0.25,-5.567,1.778,0.026,695.579,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,
48,1.1,,,1.948,0.026,0.015,0.033,,,,,0.251,-5.774,1.948,0.026,115.027,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,1.1,0.617,0.617,1.779,0.026,0.015,0.03,0.266,0.227,1.653,8.833,0.25,-5.601,1.779,0.026,683.389,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,
49,1.1,,,1.696,0.027,0.015,0.033,,,,,0.253,-5.768,1.696,0.027,99.076,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,1.1,0.616,0.616,1.79,0.027,0.015,0.03,0.266,0.227,1.652,8.979,0.248,-5.628,1.79,0.027,694.282,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,1.1,,,1.654,0.028,0.015,0.033,,,,,0.252,-5.79,1.654,0.028,121.878,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,122.998,-6.803,
50,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,74.721
